,group4,shh,shh,shh,group4,group3,group3,shh,group3,group4,group3,group4,group4,wnt,group4,group4,group4,shh,shh,wnt,group4,shh,group4,group4,shh,group3
miR-6741-3p,3.00E-06,2.83E-05,2.59E-05,6.55E-05,2.28E-05,2.47E-05,3.70E-05,9.39E-06,3.59E-05,1.26E-05,1.55E-05,4.59E-06,2.41E-06,1.65E-05,2.79E-05,7.15E-06,7.32E-06,2.63E-06,1.92E-05,3.33E-05,1.22E-05,1.61E-05,7.82E-05,1.99E-05,1.66E-05,9.56E-05
miR-6741-5p,0.000248887,0.003189062,0.003591763,0.005873003,0.036852077,0.017303939,0.037109888,0.001075042,0.010467759,0.000463937,0.000385838,0.042807865,0.000584317,0.001432228,0.00271561,0.001122306,0.002840156,0.000653472,0.002855371,0.00119681,0.00041791,0.003278671,0.129050101,0.045864671,0.009433609,0.046004181
miR-6742-3p,0,4.72E-06,2.35E-06,0,6.51E-06,9.89E-06,0,0,1.79E-05,0,0,4.59E-06,0,4.12E-06,0,1.43E-05,0,0,4.81E-06,3.33E-06,6.10E-06,5.37E-06,0,1.19E-05,4.16E-06,0
miR-6742-5p,1.80E-05,0.000137012,0.00010121,0.000406089,0.000270205,6.93E-05,0.000205455,8.92E-05,0.000586195,4.79E-05,5.11E-05,0.000202097,2.41E-05,9.05E-05,0.000148801,0.000103652,4.94E-05,0.000105399,0.000211509,0.000176688,4.58E-05,0.000198545,0.000279366,0.000282085,0.000261814,0.00023683
miR-6744-3p,6.00E-06,0,1.41E-05,3.06E-05,3.26E-06,0,0,0,1.20E-05,0,4.65E-06,0,2.41E-06,2.47E-05,4.65E-06,3.57E-06,3.66E-06,1.05E-05,5.29E-05,3.33E-06,9.15E-06,0,1.68E-05,1.19E-05,3.74E-05,2.28E-05
miR-6744-5p,1.50E-05,0.000141736,5.65E-05,0.000144096,0.000423213,8.66E-05,0.000188614,7.28E-05,0.000544323,7.56E-06,1.39E-05,0.000381229,1.93E-05,6.17E-05,2.33E-05,2.86E-05,3.47E-05,1.84E-05,0.00017786,3.67E-05,2.44E-05,5.90E-05,0.00103924,0.000727065,0.000278437,0.000359799
miR-6745,0,3.31E-05,1.65E-05,3.49E-05,5.21E-05,2.23E-05,6.40E-05,7.04E-06,0.00011365,7.56E-06,6.20E-06,8.27E-05,4.83E-06,4.12E-06,4.65E-06,1.43E-05,3.66E-06,1.05E-05,4.81E-05,1.33E-05,6.10E-06,5.37E-06,0.000167619,0.000158921,0.000103894,6.38E-05
miR-6746-5p,0.000146933,0.00116696,0.001009742,0.00180775,0.003148053,0.000643085,0.002276846,0.000863789,0.003977749,0.000138677,0.00020454,0.003435653,0.00012797,0.000563837,0.000385951,0.000657657,0.000307242,0.000313561,0.001552668,0.000436719,0.000259287,0.000955161,0.008844712,0.006543582,0.003561499,0.003903137
miR-6747-3p,3.60E-05,2.36E-05,5.65E-05,9.61E-05,5.21E-05,3.71E-05,6.74E-05,9.39E-06,0.000257208,3.53E-05,2.63E-05,4.59E-05,4.83E-06,0.000201664,0.000148801,5.36E-05,1.65E-05,3.16E-05,0.000206702,7.00E-05,3.97E-05,5.90E-05,5.59E-05,0.000123164,0.000166231,0.000200394
miR-6747-5p,9.00E-06,0.000193706,0.000157699,0.000323124,0.000885492,0.000150878,0.000629837,0.00011971,0.00098696,7.56E-06,4.96E-05,0.000762458,1.21E-05,6.58E-05,6.05E-05,0.000114375,6.95E-05,5.53E-05,0.000298035,5.00E-05,3.97E-05,0.000112688,0.002357845,0.001513725,0.000718949,0.001129496
miR-6748-3p,1.50E-05,5.20E-05,1.41E-05,5.24E-05,9.77E-06,9.89E-06,3.37E-05,9.39E-06,7.18E-05,5.04E-06,3.10E-06,1.38E-05,9.66E-06,3.70E-05,6.51E-05,1.43E-05,1.65E-05,2.11E-05,4.81E-05,2.00E-05,1.22E-05,3.22E-05,2.23E-05,1.99E-05,2.49E-05,5.01E-05
miR-6748-5p,3.00E-06,2.83E-05,4.71E-05,7.42E-05,0.000179052,5.69E-05,9.43E-05,5.87E-05,0.000155521,5.04E-06,1.24E-05,0.00022047,1.21E-05,2.88E-05,9.30E-06,2.86E-05,1.83E-06,7.90E-06,6.73E-05,2.33E-05,6.10E-06,1.61E-05,0.000597842,0.000401276,0.000191166,0.000227721
miR-6750-3p,0,9.45E-06,3.06E-05,4.37E-05,3.91E-05,1.24E-05,1.68E-05,2.11E-05,0.000137576,7.56E-06,1.08E-05,1.38E-05,9.66E-06,0.000107006,3.72E-05,1.07E-05,7.32E-06,1.32E-05,4.81E-05,6.00E-05,1.53E-05,2.15E-05,7.82E-05,8.74E-05,9.97E-05,8.65E-05
miR-6750-5p,1.50E-05,6.61E-05,4.94E-05,0.000144096,0.000175796,7.67E-05,0.000144829,2.82E-05,0.000233281,1.76E-05,1.24E-05,0.000234249,2.41E-06,5.35E-05,4.65E-05,5.72E-05,1.46E-05,2.63E-05,0.000100947,3.67E-05,1.22E-05,4.83E-05,0.000514033,0.000421141,0.000336618,0.000218612
miR-6751-3p,6.00E-06,4.72E-06,9.41E-06,4.37E-06,9.77E-06,2.47E-06,2.02E-05,4.69E-06,1.79E-05,0,1.55E-06,0,2.41E-06,5.76E-05,4.65E-06,0,7.32E-06,7.90E-06,2.88E-05,3.33E-05,3.05E-06,1.07E-05,1.68E-05,4.37E-05,4.57E-05,9.11E-06
miR-6751-5p,0,2.36E-05,1.65E-05,1.75E-05,6.51E-05,1.98E-05,2.69E-05,2.35E-06,8.37E-05,0,0,4.13E-05,4.83E-06,2.88E-05,1.40E-05,7.15E-06,1.65E-05,1.05E-05,7.21E-05,1.67E-05,1.53E-05,1.07E-05,8.38E-05,8.34E-05,5.40E-05,6.38E-05
miR-6752-5p,0,0,0,0,6.51E-06,2.47E-06,0,0,5.98E-06,0,0,4.59E-06,0,0,4.65E-06,0,0,0,4.81E-06,6.67E-06,0,0,1.12E-05,3.97E-06,8.31E-06,4.55E-06
miR-6753-3p,0,0,4.71E-06,4.37E-06,6.51E-06,7.42E-06,6.74E-06,0,0,0,1.55E-06,0,4.83E-06,4.12E-05,1.86E-05,1.79E-05,1.83E-06,5.27E-06,4.33E-05,2.33E-05,1.53E-05,1.07E-05,5.59E-06,3.18E-05,1.66E-05,9.11E-06
miR-675-3p,3.00E-06,1.42E-05,4.71E-06,8.73E-06,3.26E-06,0,3.37E-06,2.82E-05,0,2.52E-06,0,4.59E-06,0,2.47E-05,9.30E-06,0,0,5.27E-06,1.44E-05,3.33E-06,0,2.68E-05,1.12E-05,3.97E-06,1.25E-05,4.55E-06
miR-6754-3p,9.00E-06,1.42E-05,1.18E-05,8.73E-06,6.51E-06,2.47E-06,0,4.69E-06,3.59E-05,2.52E-06,1.55E-06,4.59E-06,0,1.65E-05,4.65E-06,7.15E-06,1.10E-05,0,4.81E-06,1.33E-05,3.05E-06,1.61E-05,5.59E-06,1.59E-05,3.32E-05,4.55E-06
miR-6754-5p,1.80E-05,0.00030237,0.000305982,0.000288192,0.000914791,0.000185505,0.000390701,0.000178391,0.001148463,2.77E-05,6.20E-05,0.001015079,1.21E-05,0.000337479,0.00012555,0.00016084,6.95E-05,5.80E-05,0.000658562,5.00E-05,3.05E-05,0.000193179,0.002978036,0.001338911,0.001134527,0.000892666
miR-6755-3p,0,0,2.35E-06,0,0,0,0,0,0,0,1.55E-06,0,0,1.23E-05,1.40E-05,0,0,0,0,0,0,0,0,7.95E-06,8.31E-06,2.73E-05
miR-6755-5p,3.00E-06,4.72E-06,7.06E-06,2.18E-05,3.58E-05,2.97E-05,6.74E-06,0,2.39E-05,2.52E-06,1.55E-06,1.38E-05,0,8.23E-06,9.30E-06,3.57E-06,5.49E-06,5.27E-06,3.85E-05,0,3.05E-06,0,3.35E-05,4.37E-05,5.82E-05,4.10E-05
miR-675-5p,3.00E-06,1.89E-05,1.88E-05,2.62E-05,8.14E-05,1.48E-05,4.04E-05,1.41E-05,6.58E-05,0,6.20E-06,4.59E-05,2.41E-06,2.88E-05,4.65E-06,3.57E-06,1.83E-06,2.63E-06,8.17E-05,3.33E-06,6.10E-06,3.76E-05,0.000240254,0.000166867,0.000116362,0.000100197
miR-6756-5p,0.000929577,0.013701154,0.007590718,0.009864026,0.01880693,0.005523113,0.011481903,0.006177969,0.030984568,0.000668169,0.002288684,0.018211715,0.00159842,0.004164986,0.005194068,0.007323585,0.002841985,0.002800973,0.021444126,0.005370644,0.00224207,0.006702226,0.048430804,0.026277627,0.026123202,0.020813692
miR-6757-3p,3.00E-06,9.45E-06,2.35E-06,4.37E-06,9.77E-06,0,3.03E-05,0,5.98E-06,2.52E-06,0,0,2.41E-06,1.65E-05,9.30E-06,3.57E-06,1.83E-06,1.05E-05,3.85E-05,6.67E-06,9.15E-06,5.37E-06,1.12E-05,2.78E-05,5.40E-05,3.19E-05
miR-6757-5p,2.10E-05,0.000151185,0.000134162,0.000209594,0.000654352,0.000175612,0.000431119,0.000178391,0.000771623,2.02E-05,2.94E-05,0.00064763,2.17E-05,8.23E-06,6.98E-05,0.000107227,4.21E-05,4.22E-05,0.000235544,6.00E-05,2.44E-05,7.51E-05,0.001491812,0.001370696,0.000565185,0.000746925
miR-6758-3p,9.00E-06,1.89E-05,2.35E-06,2.18E-05,3.26E-06,2.47E-06,2.36E-05,2.35E-06,3.59E-05,7.56E-06,9.30E-06,1.38E-05,4.83E-06,1.23E-05,0,0,3.66E-06,7.90E-06,3.85E-05,0,3.05E-06,1.61E-05,1.68E-05,2.38E-05,2.49E-05,5.47E-05
miR-6758-5p,9.00E-06,4.25E-05,1.88E-05,5.24E-05,8.46E-05,2.72E-05,7.75E-05,1.41E-05,7.78E-05,0,9.30E-06,0.000124014,2.41E-06,8.23E-06,0,2.86E-05,3.66E-06,2.63E-06,3.36E-05,6.67E-06,1.22E-05,2.15E-05,0.000251429,0.00026222,5.82E-05,0.000118415
miR-6759-3p,0,0,9.41E-06,3.49E-05,9.77E-06,1.48E-05,2.02E-05,1.17E-05,2.99E-05,0,0,1.38E-05,7.24E-06,3.29E-05,9.30E-06,0,7.32E-06,2.63E-06,2.88E-05,1.00E-05,6.10E-06,5.37E-06,2.23E-05,6.75E-05,1.66E-05,5.01E-05
miR-6759-5p,0,0,7.06E-06,4.37E-06,4.88E-05,1.48E-05,4.72E-05,1.17E-05,5.38E-05,7.56E-06,1.55E-06,4.13E-05,0,3.29E-05,4.65E-06,3.57E-06,7.32E-06,2.63E-06,3.85E-05,1.00E-05,0,2.68E-05,9.50E-05,5.96E-05,4.99E-05,0.000122969
miR-6760-3p,3.00E-05,4.72E-05,1.88E-05,0.000104797,3.91E-05,1.24E-05,6.06E-05,9.39E-06,0.000137576,2.27E-05,2.79E-05,2.30E-05,9.66E-06,0.00010289,4.19E-05,1.79E-05,2.74E-05,2.90E-05,0.000182667,3.33E-05,2.75E-05,2.15E-05,2.79E-05,8.34E-05,6.23E-05,8.20E-05
miR-6760-5p,8.10E-05,0.000425208,0.000287153,0.000624416,0.001396603,0.000331436,0.00094644,0.000309837,0.001890178,5.55E-05,8.37E-05,0.001336598,5.31E-05,9.88E-05,0.000232501,0.000193008,0.000133504,0.000134383,0.000552808,0.000153352,9.15E-05,0.000311232,0.00361499,0.003003611,0.001545948,0.001903747
miR-6761-3p,0,0,1.65E-05,3.49E-05,3.26E-06,9.89E-06,1.01E-05,2.35E-06,5.98E-06,2.52E-06,1.55E-06,0,2.41E-06,0.000160508,9.30E-06,0,9.14E-06,2.63E-06,0.000120176,0,0,2.15E-05,1.68E-05,1.99E-05,4.16E-05,2.28E-05
miR-6761-5p,3.00E-06,1.42E-05,9.41E-06,1.75E-05,1.30E-05,4.95E-06,1.01E-05,2.35E-06,3.59E-05,2.52E-06,1.24E-05,4.59E-05,7.24E-06,1.65E-05,4.65E-06,1.43E-05,3.66E-06,7.90E-06,2.88E-05,2.00E-05,3.05E-06,2.68E-05,3.35E-05,2.38E-05,4.57E-05,3.64E-05
miR-6762-3p,6.00E-06,3.78E-05,2.35E-05,1.75E-05,6.51E-06,4.95E-06,2.02E-05,0,1.79E-05,2.52E-06,0,0,0,6.58E-05,0,3.57E-06,7.32E-06,1.58E-05,4.81E-05,2.67E-05,6.10E-06,3.76E-05,0,1.59E-05,5.40E-05,2.73E-05
miR-676-3p,3.00E-06,0.000188981,0.000122393,2.62E-05,9.77E-06,2.97E-05,2.69E-05,1.41E-05,0.000269171,0,7.75E-06,9.65E-05,0,0.000222242,5.58E-05,2.14E-05,7.32E-06,8.17E-05,0.000168246,8.33E-05,3.05E-06,0.000139518,5.59E-05,7.95E-06,4.99E-05,0.000191286
miR-6764-3p,0,0,1.65E-05,4.37E-06,0,0,0,0,5.98E-06,2.52E-06,4.65E-06,4.59E-06,0,1.23E-05,1.86E-05,0,0,2.63E-06,1.44E-05,6.67E-06,0,2.15E-05,0,0,4.16E-06,1.37E-05
miR-6764-5p,3.00E-06,9.45E-06,1.18E-05,2.18E-05,2.60E-05,7.42E-06,1.68E-05,2.35E-06,2.99E-05,0,1.55E-06,3.67E-05,2.41E-06,4.94E-05,0,1.07E-05,0,0,3.85E-05,1.33E-05,6.10E-06,1.07E-05,1.68E-05,2.78E-05,4.16E-05,3.19E-05
miR-6765-5p,2.40E-05,0.000307095,0.000289506,0.000423555,0.000774805,0.000197872,0.000434487,0.000169002,0.001052758,4.54E-05,4.96E-05,0.000767051,4.10E-05,0.000407444,0.000153451,0.000117949,0.000113387,6.59E-05,0.000572036,0.000143351,5.49E-05,0.000182447,0.002145527,0.001605105,0.001234265,0.000815241
miR-676-5p,0,9.45E-06,7.06E-06,1.75E-05,9.77E-06,0,1.35E-05,7.04E-06,1.79E-05,0,6.20E-06,4.59E-06,0,2.88E-05,1.86E-05,3.57E-06,0,1.05E-05,4.33E-05,1.00E-05,6.10E-06,1.07E-05,5.59E-06,0,2.08E-05,1.37E-05
miR-6766-3p,1.20E-05,4.72E-06,1.65E-05,1.31E-05,3.26E-06,7.42E-06,1.01E-05,7.04E-06,2.39E-05,0,9.30E-06,1.38E-05,0,1.23E-05,1.40E-05,1.07E-05,0,0,2.88E-05,1.00E-05,0,1.07E-05,2.79E-05,1.99E-05,4.99E-05,2.73E-05
miR-6766-5p,0,0,2.35E-06,0,0,0,0,0,0,0,0,0,0,1.23E-05,4.65E-06,3.57E-06,3.66E-06,5.27E-06,1.92E-05,0,3.05E-06,5.37E-06,0,1.19E-05,2.49E-05,4.55E-06
miR-6767-3p,1.20E-05,1.89E-05,1.18E-05,4.37E-05,9.77E-06,7.42E-06,3.03E-05,7.04E-06,4.79E-05,0,1.70E-05,9.19E-06,2.41E-06,3.29E-05,1.86E-05,3.57E-06,5.49E-06,2.63E-06,5.77E-05,1.67E-05,6.10E-06,5.37E-05,2.23E-05,1.59E-05,3.74E-05,4.10E-05
miR-6767-5p,3.00E-06,2.83E-05,2.12E-05,3.93E-05,8.14E-05,1.98E-05,7.07E-05,2.11E-05,0.000167484,1.01E-05,6.20E-06,8.73E-05,7.24E-06,2.06E-05,2.79E-05,2.14E-05,1.83E-05,1.32E-05,4.33E-05,1.67E-05,1.53E-05,5.37E-06,0.000156445,0.000139056,7.06E-05,9.56E-05
miR-6768-3p,0,2.36E-05,4.71E-06,2.18E-05,0,2.47E-06,6.74E-06,4.69E-06,1.20E-05,0,4.65E-06,9.19E-06,0,4.53E-05,9.30E-06,3.57E-06,9.14E-06,5.27E-06,2.88E-05,3.33E-06,6.10E-06,5.37E-06,2.79E-05,1.19E-05,4.57E-05,5.92E-05
miR-6768-5p,1.50E-05,0.00020788,8.24E-05,0.000222694,0.000224628,8.90E-05,0.0002324,6.81E-05,0.00075966,2.02E-05,2.94E-05,0.000238842,1.69E-05,0.000135815,0.0001023,5.00E-05,3.11E-05,4.22E-05,0.000298035,0.000103346,3.05E-05,0.000144884,0.000424636,0.000472791,0.000398954,0.000291483
miR-6769a-3p,6.00E-06,4.72E-06,5.41E-05,2.62E-05,2.93E-05,7.42E-06,3.03E-05,7.04E-06,6.58E-05,0,1.08E-05,2.30E-05,0,0.00013993,1.86E-05,2.14E-05,9.14E-06,1.84E-05,0.000134597,2.00E-05,6.10E-06,2.68E-05,3.35E-05,7.15E-05,0.000145452,6.83E-05
miR-6769a-5p,2.40E-05,0.000411035,0.000362471,0.000633149,0.001093843,0.000259707,0.000852133,0.000248809,0.001387726,2.52E-05,5.11E-05,0.001396308,4.35E-05,0.00010289,0.00010695,0.000225176,6.77E-05,0.000108034,0.000596071,0.000116681,3.36E-05,0.000252205,0.003508831,0.002522875,0.001184396,0.001598601
miR-6769b-3p,1.20E-05,4.72E-05,4.00E-05,0.000130996,3.91E-05,4.20E-05,6.40E-05,3.29E-05,0.000155521,2.52E-05,1.70E-05,6.89E-05,2.17E-05,6.17E-05,0.0001023,2.14E-05,2.38E-05,4.22E-05,0.000134597,0.000106679,2.14E-05,6.44E-05,6.15E-05,6.36E-05,0.000162075,9.56E-05
miR-6770-3p,6.00E-06,1.42E-05,2.12E-05,1.75E-05,6.51E-06,4.95E-06,2.36E-05,7.04E-06,3.59E-05,5.04E-06,3.10E-06,9.19E-06,4.83E-06,1.23E-05,2.33E-05,3.57E-06,5.49E-06,5.27E-06,4.33E-05,1.00E-05,9.15E-06,6.44E-05,5.59E-06,3.97E-06,3.32E-05,4.55E-06
miR-6770-5p,2.10E-05,1.42E-05,4.24E-05,3.93E-05,3.26E-05,1.48E-05,2.02E-05,1.41E-05,0.000119632,7.56E-06,3.10E-06,5.97E-05,2.41E-06,7.00E-05,4.65E-06,0,0,0,4.33E-05,1.67E-05,1.22E-05,3.76E-05,0.000117334,2.38E-05,4.57E-05,6.83E-05
miR-6771-3p,2.10E-05,7.56E-05,6.83E-05,0.000192128,3.91E-05,1.48E-05,6.40E-05,1.88E-05,0.000119632,1.01E-05,2.32E-05,1.84E-05,9.66E-06,3.70E-05,8.37E-05,1.43E-05,2.38E-05,3.95E-05,0.000105754,3.00E-05,2.14E-05,6.98E-05,6.15E-05,2.78E-05,0.00010805,5.01E-05
miR-6771-5p,5.10E-05,0.001384289,0.000873227,0.00107417,0.002239773,0.000467473,0.001502179,0.000542215,0.005078359,5.80E-05,0.000213838,0.002273594,8.93E-05,0.001045362,0.001046254,0.000568302,0.000195684,0.000216068,0.001624773,0.000490059,9.46E-05,0.000552706,0.004458673,0.0029758,0.015916619,0.002163349
miR-6772-3p,6.00E-06,0,2.35E-06,8.73E-06,6.51E-06,1.73E-05,2.02E-05,2.35E-06,1.20E-05,2.52E-06,1.55E-05,9.19E-06,0,1.65E-05,3.26E-05,3.57E-06,1.83E-06,5.27E-06,2.88E-05,1.00E-05,3.05E-06,0,2.23E-05,1.59E-05,6.65E-05,1.37E-05
miR-6772-5p,0,1.42E-05,6.36E-05,3.93E-05,0.000162774,4.45E-05,8.08E-05,2.58E-05,0.000173466,0,1.55E-06,0.000211283,2.41E-06,6.17E-05,1.40E-05,4.65E-05,2.56E-05,7.90E-06,0.000144211,6.67E-06,3.05E-06,5.37E-05,0.000514033,0.000397303,0.000195321,0.000214058
miR-6773-3p,0,0,2.35E-06,4.37E-06,3.26E-06,0,0,2.35E-06,0,0,0,4.59E-06,0,1.65E-05,1.40E-05,3.57E-06,1.83E-06,5.27E-06,9.61E-06,6.67E-06,0,5.37E-06,0,0,4.16E-06,1.37E-05
miR-6773-5p,0,9.45E-06,9.41E-06,1.31E-05,2.60E-05,9.89E-06,1.01E-05,4.69E-06,4.19E-05,0,4.65E-06,6.89E-05,0,8.23E-06,9.30E-06,3.57E-06,1.83E-06,0,9.61E-06,0,1.22E-05,1.07E-05,6.70E-05,6.75E-05,6.65E-05,4.10E-05
miR-6774-3p,3.00E-06,1.89E-05,1.41E-05,3.49E-05,1.95E-05,7.42E-06,2.69E-05,1.64E-05,2.99E-05,2.52E-06,1.08E-05,9.19E-06,7.24E-06,4.94E-05,3.72E-05,3.57E-06,5.49E-06,7.90E-06,6.73E-05,2.33E-05,9.15E-06,5.37E-05,2.23E-05,1.19E-05,3.74E-05,1.82E-05
miR-6774-5p,3.00E-06,9.45E-06,4.71E-06,8.73E-06,3.26E-06,4.95E-06,3.37E-06,7.04E-06,5.98E-06,0,0,4.59E-06,2.41E-06,4.12E-06,0,0,1.83E-06,2.63E-06,1.92E-05,3.33E-06,0,1.61E-05,1.12E-05,7.95E-06,1.25E-05,4.55E-06
miR-6775-3p,3.60E-05,0.000118113,6.83E-05,0.000196495,0.000179052,0.00010883,0.000222296,7.28E-05,0.00041871,1.51E-05,2.94E-05,0.000298553,2.17E-05,0.000395097,0.0001023,7.51E-05,6.95E-05,7.11E-05,0.000509544,0.000150018,3.36E-05,0.00012342,0.000379937,0.000500602,0.000461291,0.000419006
miR-6775-5p,0.000275874,0.001828395,0.001741746,0.002532596,0.004235385,0.001093245,0.002903315,0.001215877,0.005586793,0.000244575,0.000322306,0.004230262,0.000258355,0.001107096,0.001222954,0.001125881,0.00058888,0.000661377,0.004105197,0.000740089,0.000472818,0.001255661,0.008062488,0.007036238,0.004454991,0.005961734
miR-6776-3p,3.00E-05,2.83E-05,3.30E-05,0.00012663,7.81E-05,1.48E-05,5.05E-05,9.39E-06,0.000179447,2.27E-05,1.55E-05,3.67E-05,1.21E-05,6.58E-05,3.26E-05,4.65E-05,1.83E-05,2.63E-05,9.61E-05,3.00E-05,3.05E-05,8.59E-05,7.26E-05,0.000139056,0.000141296,0.000182177
miR-6776-5p,3.00E-06,0.000217329,0.000152991,0.000174662,0.000410191,7.42E-05,0.00030313,0.000103279,0.000801531,7.56E-06,2.63E-05,0.000450126,1.45E-05,5.76E-05,3.72E-05,8.22E-05,2.38E-05,1.32E-05,0.000206702,3.00E-05,1.83E-05,0.000134152,0.001190097,0.000754876,0.000378176,0.000601183
miR-6778-3p,0,9.45E-06,9.41E-06,1.31E-05,3.26E-06,4.95E-06,3.37E-06,4.69E-06,1.20E-05,7.56E-06,3.10E-06,4.59E-06,4.83E-06,1.23E-05,1.40E-05,0,0,7.90E-06,1.44E-05,1.67E-05,0,5.37E-06,1.68E-05,7.95E-06,1.66E-05,2.28E-05
miR-6778-5p,0.000233894,0.004081999,0.002807977,0.004558673,0.011319317,0.002146915,0.006311847,0.002769758,0.015139371,0.00019919,0.000718991,0.01104645,0.000287329,0.000613224,0.000655652,0.002162406,0.000863203,0.000653472,0.00442246,0.000853436,0.00042096,0.001813733,0.02656766,0.018128941,0.008037269,0.012479107
miR-6779-3p,3.00E-06,9.45E-06,7.06E-06,1.75E-05,4.23E-05,7.42E-06,4.72E-05,1.41E-05,8.97E-05,2.52E-06,0,1.84E-05,7.24E-06,2.88E-05,0,1.79E-05,1.10E-05,7.90E-06,5.29E-05,3.33E-06,2.44E-05,5.37E-06,1.68E-05,4.77E-05,3.74E-05,3.64E-05
miR-6779-5p,9.00E-06,0.000179532,0.000143576,0.000244527,0.000638075,0.000173138,0.000421014,0.000150224,0.000622084,1.26E-05,4.03E-05,0.00070734,1.69E-05,0.000189318,0.0001116,0.000171563,6.22E-05,2.90E-05,0.000466281,6.33E-05,4.58E-05,0.000155616,0.001542098,0.001430291,0.000432201,0.000792469
miR-6780a-3p,0,0,1.18E-05,0,3.26E-06,4.95E-06,0,0,0,0,0,0,0,8.23E-06,0,0,1.83E-06,7.90E-06,4.81E-06,6.67E-06,6.10E-06,1.07E-05,0,3.97E-06,2.91E-05,0
miR-6780a-5p,5.10E-05,0.000203155,9.41E-05,0.000419188,0.000589243,8.16E-05,0.00041091,0.000126752,0.000657973,2.02E-05,3.25E-05,0.000537395,2.41E-05,5.35E-05,0.000153451,0.000167989,5.85E-05,5.27E-05,0.000456667,0.000113347,3.66E-05,0.000198545,0.00139124,0.001164098,0.000436356,0.000500986
miR-6780b-3p,0,1.42E-05,1.41E-05,8.73E-06,6.51E-06,7.42E-06,6.74E-06,1.17E-05,5.38E-05,2.52E-05,9.30E-06,1.84E-05,7.24E-06,1.23E-05,3.26E-05,2.14E-05,5.49E-06,1.05E-05,3.36E-05,2.00E-05,1.53E-05,0,1.68E-05,2.78E-05,5.82E-05,2.73E-05
miR-6780b-5p,0.000188914,0.001393738,0.004926317,0.002820788,0.00720113,0.004486756,0.009764165,0.001168932,0.026809427,0.000322738,0.000288216,0.015694686,0.000357351,0.001045362,0.00553352,0.000636212,0.001024139,0.000753601,0.00284095,0.002143591,0.000576532,0.002232287,0.047413914,0.018422945,0.007526109,0.012779698
miR-6781-3p,1.20E-05,9.45E-06,4.71E-06,1.31E-05,1.63E-05,7.42E-06,2.69E-05,2.35E-06,0,2.52E-06,7.75E-06,1.84E-05,4.83E-06,3.29E-05,2.33E-05,7.15E-06,7.32E-06,2.63E-06,1.44E-05,2.33E-05,1.22E-05,1.07E-05,2.23E-05,3.18E-05,1.66E-05,4.55E-06
miR-6781-5p,0.00061472,0.00351033,0.004067213,0.006737579,0.003261995,0.000719761,0.002974045,0.002180598,0.005897835,0.000642955,0.000811964,0.003940896,0.000606047,0.002732758,0.004282665,0.002837934,0.001318578,0.003167234,0.012902047,0.004627222,0.00098224,0.004748975,0.007783123,0.003595593,0.003345399,0.003962344
miR-6782-3p,3.00E-06,0,2.35E-06,8.73E-06,1.95E-05,1.73E-05,1.35E-05,4.69E-06,5.98E-06,5.04E-06,3.10E-06,1.38E-05,4.83E-06,8.64E-05,4.65E-06,1.07E-05,0,0,4.81E-05,6.67E-06,6.10E-06,5.37E-06,3.35E-05,1.99E-05,5.82E-05,3.64E-05
miR-6782-5p,3.30E-05,0.000264574,0.000197712,0.000471587,0.002138853,0.000546622,0.001438185,9.62E-05,0.000466563,3.03E-05,3.56E-05,0.001791316,2.17E-05,2.47E-05,8.84E-05,9.29E-05,0.000148134,6.59E-05,0.000269193,7.33E-05,3.05E-05,0.000155616,0.005972834,0.002038165,0.000494537,0.001712461
miR-6783-3p,0,0,2.35E-06,4.37E-06,6.51E-06,2.47E-06,1.01E-05,4.69E-06,1.79E-05,2.52E-06,0,0,0,1.23E-05,9.30E-06,0,3.66E-06,0,1.44E-05,3.33E-06,0,1.07E-05,1.12E-05,3.97E-06,1.25E-05,0
miR-6783-5p,0,4.72E-06,2.35E-06,0,0,0,6.74E-06,0,2.39E-05,2.52E-06,4.65E-06,9.19E-06,0,0,4.65E-06,0,3.66E-06,2.63E-06,1.44E-05,0,0,0,2.23E-05,1.19E-05,2.49E-05,2.28E-05
miR-6784-5p,3.60E-05,0.000387412,0.000395423,0.000406089,0.00056971,0.000113777,0.000532162,0.000197169,0.001082665,4.79E-05,4.65E-05,0.000757865,2.41E-05,0.000744923,0.000181351,0.000210879,0.000122531,0.000100129,0.001336352,0.000190023,7.32E-05,0.000257572,0.001637082,0.00096942,0.000718949,0.000605738
miR-6785-3p,3.00E-05,4.72E-05,4.94E-05,0.000213961,7.49E-05,3.46E-05,0.000111148,2.11E-05,0.000167484,2.02E-05,2.32E-05,4.13E-05,2.17E-05,0.00016874,0.0001023,6.43E-05,2.93E-05,4.22E-05,0.000235544,7.00E-05,4.88E-05,4.83E-05,0.000100572,0.000143029,0.000137141,0.000122969
miR-6786-3p,0,4.72E-06,7.06E-06,1.31E-05,3.26E-06,1.24E-05,6.74E-06,0,1.79E-05,0,4.65E-06,4.59E-06,2.41E-06,4.12E-06,9.30E-06,0,0,0,0,0,6.10E-06,1.61E-05,5.59E-06,1.19E-05,2.08E-05,1.82E-05
miR-6787-3p,0,9.45E-06,1.88E-05,1.75E-05,3.26E-06,4.95E-06,3.37E-06,2.35E-06,2.99E-05,2.52E-06,0,9.19E-06,0,0.000127584,4.65E-06,0,1.83E-06,5.27E-06,4.33E-05,2.00E-05,3.05E-06,3.22E-05,2.23E-05,5.16E-05,5.40E-05,5.01E-05
